Sack,PassYds,Lost,PassTD,FG30_39,FG40_49,Team,Saf,FGM,RecYds,RushTD,TD_1,Points,Pts Allow,50+,FG50,FG20_29,TD,Week,40-49,FumTD,Rec,RecTD,XPM,RushYds,Made,FGA,Name,_position,0-19,RetTD,_team,FG0_19,Fum Rec,Def 2pt Ret,TwoPt,Opp,XPA,Int,30-39,20-29,Player
,212.43,0.18,1.35,,,,,,0.0,0.12,,14.0,,,,,,3,,0.0,0.0,0.0,,11.62,,,Michael Penix Jr.,QB,,0.0,ATL,,,,0.0,@CAR,,0.71,,,Michael Penix Jr.QB - ATL
,212.43,0.18,1.35,,,,,,0.0,0.12,,14.0,,,,,,3,,0.0,0.0,0.0,,11.62,,,Michael Penix Jr.,QB,,0.0,ATL,,,,0.0,@CAR,,0.71,,,Michael Penix Jr.QB - ATL
,215.83,0.18,1.29,,,,,,0.0,0.12,,13.81,,,,,,3,,0.0,0.0,0.0,,11.8,,,Geno Smith,QB,,0.0,LV,,,,0.0,@WAS,,0.76,,,Geno SmithQB - LVView News
,216.46,0.18,1.3,,,,,,0.0,0.12,,13.75,,,,,,3,,0.0,0.0,0.0,,11.73,,,Sam Darnold,QB,,0.0,SEA,,,,0.0,NO,,0.82,,,Sam DarnoldQB - SEA
,212.22,0.16,1.16,,,,,,0.0,0.11,,13.37,,,,,,3,,0.0,0.0,0.0,,10.64,,,Russell Wilson,QB,,0.0,NYG,,,,0.0,KC,,0.58,,,Russell WilsonQB - NYGView News
,211.11,0.12,1.25,,,,,,0.0,0.09,,13.23,,,,,,3,,0.0,0.0,0.0,,7.5,,,Aaron Rodgers,QB,,0.0,PIT,,,,0.0,@NE,,0.63,,,Aaron RodgersQB - PIT
,232.45,0.31,1.28,,,,,,0.0,0.06,,12.85,,,,,,3,,0.0,0.0,0.0,,4.16,,,Joe Flacco,QB,,0.0,CLE,,,,0.0,GB,,0.86,,,Joe FlaccoQB - CLEView News
,95.23,0.11,0.56,,,,,,0.0,0.23,,9.31,,,,,,3,,0.06,0.0,0.0,,25.2,,,Anthony Richardson,QB,,0.0,IND,,,,0.0,@TEN,,0.39,,,Anthony RichardsonQB - IND
,102.71,0.13,0.55,,,,,,0.0,0.14,,7.44,,,,,,3,,0.04,0.0,0.0,,12.27,,,Tyler Shough,QB,,0.0,NO,,,,0.0,@SEA,,0.46,,,Tyler ShoughQB - NO
,107.98,0.18,0.57,,,,,,0.0,0.11,,7.27,,,,,,3,,0.0,0.0,0.0,,12.5,,,Daniel Jones,QB,,0.0,IND,,,,0.0,@TEN,,0.44,,,Daniel JonesQB - IND
,101.39,0.13,0.51,,,,,,0.0,0.14,,7.09,,,,,,3,,0.0,0.0,0.0,,11.72,,,Spencer Rattler,QB,,0.0,NO,,,,0.0,@SEA,,0.38,,,Spencer RattlerQB - NO
,1.97,0.01,0.01,,,,,,0.0,0.03,,0.52,,,,,,3,,0.0,0.0,0.0,,2.63,,,Jalen Milroe,QB,,0.0,SEA,,,,0.0,NO,,0.01,,,Jalen MilroeQB - SEA
,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,3,,0.0,0.0,0.0,,0.0,,,Brandon Allen,QB,,0.0,TEN,,,,0.0,IND,,0.0,,,Brandon AllenQB - TEN
,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,3,,0.0,0.0,0.0,,0.0,,,Kyle Allen,QB,,0.0,DET,,,,0.0,@BAL,,0.0,,,Kyle AllenQB - DETView News
,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,3,,0.0,0.0,0.0,,0.0,,,Tyson Bagent,QB,,0.0,CHI,,,,0.0,DAL,,0.0,,,Tyson BagentQB - CHI
,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,3,,0.0,0.0,0.0,,0.0,,,Jason Bean,QB,,0.0,IND,,,,0.0,@TEN,,0.0,,,Jason BeanQB - IND
,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,3,,0.0,0.0,0.0,,0.0,,,Stetson Bennett,QB,,0.0,LAR,,,,0.0,@PHI,,0.0,,,Stetson BennettQB - LARView News
,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,3,,0.0,0.0,0.0,,0.0,,,Carter Bradley,QB,,0.0,SF,,,,0.0,ARI,,0.0,,,Carter BradleyQB - SF
,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,3,,0.0,0.0,0.0,,0.0,,,Teddy Bridgewater,QB,,0.0,TB,,,,0.0,NYJ,,0.0,,,Teddy BridgewaterQB - TBView News
,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,3,,0.0,0.0,0.0,,0.0,,,Jacoby Brissett,QB,,0.0,ARI,,,,0.0,@SF,,0.0,,,Jacoby BrissettQB - ARIView News
,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,3,,0.0,0.0,0.0,,0.0,,,Max Brosmer,QB,,0.0,MIN,,,,0.0,CIN,,0.0,,,Max BrosmerQB - MINView News
,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,3,,0.0,0.0,0.0,,0.0,,,Jake Browning,QB,,0.0,CIN,,,,0.0,@MIN,,0.0,,,Jake BrowningQB - CIN
,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,3,,0.0,0.0,0.0,,0.0,,,Shane Buechele,QB,,0.0,BUF,,,,0.0,MIA,,0.0,,,Shane BuecheleQB - BUF
,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,3,,0.0,0.0,0.0,,0.0,,,Sean Clifford,QB,,0.0,GB,,,,0.0,@CLE,,0.0,,,Sean CliffordQB - GB
,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,3,,0.0,0.0,0.0,,0.0,,,Brady Cook,QB,,0.0,NYJ,,,,0.0,@TB,,0.0,,,Brady CookQB - NYJ
,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,3,,0.0,0.0,0.0,,0.0,,,Kirk Cousins,QB,,0.0,ATL,,,,0.0,@CAR,,0.0,,,Kirk CousinsQB - ATL
,213.22,0.24,1.77,,,,,,0.0,0.24,,20.35,,,,,,4,,0.06,0.0,0.0,,44.78,,,Lamar Jackson,QB,,0.0,BAL,,,,0.0,@KC,,0.53,,,Lamar JacksonQB - BAL
,222.53,0.18,1.59,,,,,,0.0,0.59,,20.12,,,,,,4,,0.0,0.0,0.0,,29.83,,,Josh Allen,QB,,0.0,BUF,,,,0.0,NO,,0.65,,,Josh AllenQB - BUF
,219.0,0.18,1.53,,,,,,0.0,0.35,,19.76,,,,,,4,,0.0,0.0,0.0,,44.41,,,Jayden Daniels,QB,,0.0,WAS,,,,0.0,@ATL,,0.65,,,Jayden DanielsQB - WAS
,194.63,0.18,1.23,,,,,,0.0,0.82,,19.34,,,,,,4,,0.0,0.0,0.0,,31.33,,,Jalen Hurts,QB,,0.0,PHI,,,,0.0,@TB,,0.53,,,Jalen HurtsQB - PHI
,259.71,0.18,2.0,,,,,,0.0,0.12,,18.37,,,,,,4,,0.0,0.0,0.0,,9.24,,,Joe Burrow,QB,,0.0,CIN,,,,0.0,@DEN,,0.65,,,Joe BurrowQB - CIN
,243.02,0.24,1.88,,,,,,0.0,0.16,,18.03,,,,,,4,,0.06,0.0,0.0,,15.27,,,Baker Mayfield,QB,,0.0,TB,,,,0.0,PHI,,0.79,,,Baker MayfieldQB - TB
,248.76,0.12,1.82,,,,,,0.0,0.12,,17.88,,,,,,4,,0.0,0.0,0.0,,15.94,,,Patrick Mahomes,QB,,0.0,KC,,,,0.0,BAL,,0.71,,,Patrick MahomesQB - KC
,210.54,0.23,1.4,,,,,,0.0,0.28,,17.4,,,,,,4,,0.06,0.0,0.0,,32.55,,,Drake Maye,QB,,0.0,NE,,,,0.0,CAR,,0.73,,,Drake MayeQB - NEView News
,223.9,0.18,1.59,,,,,,0.0,0.23,,17.27,,,,,,4,,0.0,0.0,0.0,,23.53,,,Bo Nix,QB,,0.0,DEN,,,,0.0,CIN,,0.71,,,Bo NixQB - DEN
,212.63,0.17,1.41,,,,,,0.0,0.28,,17.23,,,,,,4,,0.0,0.0,0.0,,30.43,,,Kyler Murray,QB,,0.0,ARI,,,,0.0,SEA,,0.65,,,Kyler MurrayQB - ARI
,238.48,0.12,1.65,,,,,,0.0,0.18,,17.03,,,,,,4,,0.0,0.0,0.0,,14.7,,,Brock Purdy,QB,,0.0,SF,,,,0.0,JAX,,0.71,,,Brock PurdyQB - SFView News
,230.31,0.17,1.53,,,,,,0.0,0.21,,16.8,,,,,,4,,0.0,0.0,0.0,,20.23,,,J.J. McCarthy,QB,,0.0,MIN,,,,0.0,@PIT,,0.74,,,J.J. McCarthyQB - MIN
,236.85,0.24,1.54,,,,,,0.0,0.18,,16.57,,,,,,4,,0.06,0.0,0.0,,15.13,,,Trevor Lawrence,QB,,0.0,JAX,,,,0.0,@SF,,0.77,,,Trevor LawrenceQB - JAXView News
,216.98,0.23,1.39,,,,,,0.0,0.23,,16.39,,,,,,4,,0.06,0.0,0.0,,22.49,,,Caleb Williams,QB,,0.0,CHI,,,,0.0,@LV,,0.69,,,Caleb WilliamsQB - CHI
,219.88,0.12,1.47,,,,,,0.0,0.18,,15.94,,,,,,4,,0.0,0.0,0.0,,14.89,,,Justin Herbert,QB,,0.0,LAC,,,,0.0,@NYG,,0.53,,,Justin HerbertQB - LACView News
,237.8,0.18,1.65,,,,,,0.0,0.12,,15.88,,,,,,4,,0.0,0.0,0.0,,8.32,,,Dak Prescott,QB,,0.0,DAL,,,,0.0,GB,,0.71,,,Dak PrescottQB - DAL
,231.46,0.18,1.59,,,,,,0.0,0.12,,15.71,,,,,,4,,0.0,0.0,0.0,,11.5,,,C.J. Stroud,QB,,0.0,HOU,,,,0.0,TEN,,0.71,,,C.J. StroudQB - HOU
,174.52,0.29,0.94,,,,,,0.0,0.38,,15.61,,,,,,4,,0.0,0.0,0.0,,44.71,,,Justin Fields,QB,,0.0,NYJ,,,,0.0,@MIA,,0.65,,,Justin FieldsQB - NYJView News
,244.46,0.17,1.62,,,,,,0.0,0.06,,15.36,,,,,,4,,0.0,0.0,0.0,,3.66,,,Jared Goff,QB,,0.0,DET,,,,0.0,CLE,,0.64,,,Jared GoffQB - DET
,230.09,0.18,1.53,,,,,,0.0,0.12,,15.26,,,,,,4,,0.0,0.0,0.0,,9.96,,,Jordan Love,QB,,0.0,GBQ,,,,0.0,@DAL,,0.71,,,Jordan LoveQB - GBQView News
,198.41,0.22,1.21,,,,,,0.0,0.25,,14.75,,,,,,4,,0.06,0.0,0.0,,18.7,,,Bryce Young,QB,,0.0,CAR,,,,0.0,@NE,,0.66,,,Bryce YoungQB - CAR
,198.63,0.24,1.18,,,,,,0.0,0.18,,14.29,,,,,,4,,0.06,0.0,0.0,,23.03,,,Cam Ward,QB,,0.0,TEN,,,,0.0,@HOU,,0.82,,,Cam WardQB - TEN
,230.76,0.17,1.51,,,,,,0.0,0.05,,14.28,,,,,,4,,0.0,0.0,0.0,,4.5,,,Tua Tagovailoa,QB,,0.0,MIA,,,,0.0,NYJ,,0.7,,,Tua TagovailoaQB - MIA
,229.94,0.12,1.53,,,,,,0.0,0.06,,14.2,,,,,,4,,0.0,0.0,0.0,,2.22,,,Matthew Stafford,QB,,0.0,LARQ,,,,0.0,IND,,0.73,,,Matthew StaffordQB - LARQView News
,212.43,0.18,1.35,,,,,,0.0,0.12,,14.0,,,,,,4,,0.0,0.0,0.0,,11.62,,,Michael Penix Jr.,QB,,0.0,ATL,,,,0.0,WAS,,0.71,,,Michael Penix Jr.QB - ATL
,212.43,0.18,1.35,,,,,,0.0,0.12,,14.0,,,,,,4,,0.0,0.0,0.0,,11.62,,,Michael Penix Jr.,QB,,0.0,ATL,,,,0.0,WAS,,0.71,,,Michael Penix Jr.QB - ATL
,215.83,0.18,1.29,,,,,,0.0,0.12,,13.81,,,,,,4,,0.0,0.0,0.0,,11.8,,,Geno Smith,QB,,0.0,LV,,,,0.0,CHI,,0.76,,,Geno SmithQB - LVView News
,216.46,0.18,1.3,,,,,,0.0,0.12,,13.75,,,,,,4,,0.0,0.0,0.0,,11.73,,,Sam Darnold,QB,,0.0,SEA,,,,0.0,@ARI,,0.82,,,Sam DarnoldQB - SEA
,212.22,0.16,1.16,,,,,,0.0,0.11,,13.37,,,,,,4,,0.0,0.0,0.0,,10.64,,,Russell Wilson,QB,,0.0,NYG,,,,0.0,LAC,,0.58,,,Russell WilsonQB - NYGView News
,211.11,0.12,1.25,,,,,,0.0,0.09,,13.23,,,,,,4,,0.0,0.0,0.0,,7.5,,,Aaron Rodgers,QB,,0.0,PIT,,,,0.0,MIN,,0.63,,,Aaron RodgersQB - PIT
,232.45,0.31,1.28,,,,,,0.0,0.06,,12.85,,,,,,4,,0.0,0.0,0.0,,4.16,,,Joe Flacco,QB,,0.0,CLE,,,,0.0,@DET,,0.86,,,Joe FlaccoQB - CLEView News
,95.23,0.11,0.56,,,,,,0.0,0.23,,9.31,,,,,,4,,0.06,0.0,0.0,,25.2,,,Anthony Richardson,QB,,0.0,IND,,,,0.0,@LAR,,0.39,,,Anthony RichardsonQB - IND
,102.71,0.13,0.55,,,,,,0.0,0.14,,7.44,,,,,,4,,0.04,0.0,0.0,,12.27,,,Tyler Shough,QB,,0.0,NO,,,,0.0,@BUF,,0.46,,,Tyler ShoughQB - NO
,107.98,0.18,0.57,,,,,,0.0,0.11,,7.27,,,,,,4,,0.0,0.0,0.0,,12.5,,,Daniel Jones,QB,,0.0,IND,,,,0.0,@LAR,,0.44,,,Daniel JonesQB - IND
,101.39,0.13,0.51,,,,,,0.0,0.14,,7.09,,,,,,4,,0.0,0.0,0.0,,11.72,,,Spencer Rattler,QB,,0.0,NO,,,,0.0,@BUF,,0.38,,,Spencer RattlerQB - NO
,1.97,0.01,0.01,,,,,,0.0,0.03,,0.52,,,,,,4,,0.0,0.0,0.0,,2.63,,,Jalen Milroe,QB,,0.0,SEA,,,,0.0,@ARI,,0.01,,,Jalen MilroeQB - SEA
,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,4,,0.0,0.0,0.0,,0.0,,,Brandon Allen,QB,,0.0,TEN,,,,0.0,@HOU,,0.0,,,Brandon AllenQB - TEN
,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,4,,0.0,0.0,0.0,,0.0,,,Kyle Allen,QB,,0.0,DET,,,,0.0,CLE,,0.0,,,Kyle AllenQB - DETView News
,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,4,,0.0,0.0,0.0,,0.0,,,Tyson Bagent,QB,,0.0,CHI,,,,0.0,@LV,,0.0,,,Tyson BagentQB - CHI
,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,4,,0.0,0.0,0.0,,0.0,,,Jason Bean,QB,,0.0,IND,,,,0.0,@LAR,,0.0,,,Jason BeanQB - IND
,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,4,,0.0,0.0,0.0,,0.0,,,Stetson Bennett,QB,,0.0,LAR,,,,0.0,IND,,0.0,,,Stetson BennettQB - LARView News
,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,4,,0.0,0.0,0.0,,0.0,,,Carter Bradley,QB,,0.0,SF,,,,0.0,JAX,,0.0,,,Carter BradleyQB - SF
,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,4,,0.0,0.0,0.0,,0.0,,,Teddy Bridgewater,QB,,0.0,TB,,,,0.0,PHI,,0.0,,,Teddy BridgewaterQB - TBView News
,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,4,,0.0,0.0,0.0,,0.0,,,Jacoby Brissett,QB,,0.0,ARI,,,,0.0,SEA,,0.0,,,Jacoby BrissettQB - ARIView News
,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,4,,0.0,0.0,0.0,,0.0,,,Max Brosmer,QB,,0.0,MIN,,,,0.0,@PIT,,0.0,,,Max BrosmerQB - MINView News
,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,4,,0.0,0.0,0.0,,0.0,,,Jake Browning,QB,,0.0,CIN,,,,0.0,@DEN,,0.0,,,Jake BrowningQB - CIN
,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,4,,0.0,0.0,0.0,,0.0,,,Shane Buechele,QB,,0.0,BUF,,,,0.0,NO,,0.0,,,Shane BuecheleQB - BUF
,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,4,,0.0,0.0,0.0,,0.0,,,Sean Clifford,QB,,0.0,GB,,,,0.0,@DAL,,0.0,,,Sean CliffordQB - GB
,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,4,,0.0,0.0,0.0,,0.0,,,Brady Cook,QB,,0.0,NYJ,,,,0.0,@MIA,,0.0,,,Brady CookQB - NYJ
,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,4,,0.0,0.0,0.0,,0.0,,,Kirk Cousins,QB,,0.0,ATL,,,,0.0,WAS,,0.0,,,Kirk CousinsQB - ATL
,213.22,0.24,1.77,,,,,,0.0,0.24,,20.35,,,,,,5,,0.06,0.0,0.0,,44.78,,,Lamar Jackson,QB,,0.0,BAL,,,,0.0,HOU,,0.53,,,Lamar JacksonQB - BAL
,222.53,0.18,1.59,,,,,,0.0,0.59,,20.12,,,,,,5,,0.0,0.0,0.0,,29.83,,,Josh Allen,QB,,0.0,BUF,,,,0.0,NE,,0.65,,,Josh AllenQB - BUF
,219.0,0.18,1.53,,,,,,0.0,0.35,,19.76,,,,,,5,,0.0,0.0,0.0,,44.41,,,Jayden Daniels,QB,,0.0,WAS,,,,0.0,@LAC,,0.65,,,Jayden DanielsQB - WAS
,194.63,0.18,1.23,,,,,,0.0,0.82,,19.34,,,,,,5,,0.0,0.0,0.0,,31.33,,,Jalen Hurts,QB,,0.0,PHI,,,,0.0,DEN,,0.53,,,Jalen HurtsQB - PHI
,259.71,0.18,2.0,,,,,,0.0,0.12,,18.37,,,,,,5,,0.0,0.0,0.0,,9.24,,,Joe Burrow,QB,,0.0,CIN,,,,0.0,DET,,0.65,,,Joe BurrowQB - CIN
,243.02,0.24,1.88,,,,,,0.0,0.16,,18.03,,,,,,5,,0.06,0.0,0.0,,15.27,,,Baker Mayfield,QB,,0.0,TB,,,,0.0,@SEA,,0.79,,,Baker MayfieldQB - TB
,248.76,0.12,1.82,,,,,,0.0,0.12,,17.88,,,,,,5,,0.0,0.0,0.0,,15.94,,,Patrick Mahomes,QB,,0.0,KC,,,,0.0,@JAX,,0.71,,,Patrick MahomesQB - KC
,210.54,0.23,1.4,,,,,,0.0,0.28,,17.4,,,,,,5,,0.06,0.0,0.0,,32.55,,,Drake Maye,QB,,0.0,NE,,,,0.0,@BUF,,0.73,,,Drake MayeQB - NEView News
,223.9,0.18,1.59,,,,,,0.0,0.23,,17.27,,,,,,5,,0.0,0.0,0.0,,23.53,,,Bo Nix,QB,,0.0,DEN,,,,0.0,@PHI,,0.71,,,Bo NixQB - DEN
,212.63,0.17,1.41,,,,,,0.0,0.28,,17.23,,,,,,5,,0.0,0.0,0.0,,30.43,,,Kyler Murray,QB,,0.0,ARI,,,,0.0,TEN,,0.65,,,Kyler MurrayQB - ARI
,238.48,0.12,1.65,,,,,,0.0,0.18,,17.03,,,,,,5,,0.0,0.0,0.0,,14.7,,,Brock Purdy,QB,,0.0,SF,,,,0.0,@LAR,,0.71,,,Brock PurdyQB - SFView News
,230.31,0.17,1.53,,,,,,0.0,0.21,,16.8,,,,,,5,,0.0,0.0,0.0,,20.23,,,J.J. McCarthy,QB,,0.0,MIN,,,,0.0,@CLE,,0.74,,,J.J. McCarthyQB - MIN
,236.85,0.24,1.54,,,,,,0.0,0.18,,16.57,,,,,,5,,0.06,0.0,0.0,,15.13,,,Trevor Lawrence,QB,,0.0,JAX,,,,0.0,KC,,0.77,,,Trevor LawrenceQB - JAXView News
,219.88,0.12,1.47,,,,,,0.0,0.18,,15.94,,,,,,5,,0.0,0.0,0.0,,14.89,,,Justin Herbert,QB,,0.0,LAC,,,,0.0,WAS,,0.53,,,Justin HerbertQB - LACView News
,237.8,0.18,1.65,,,,,,0.0,0.12,,15.88,,,,,,5,,0.0,0.0,0.0,,8.32,,,Dak Prescott,QB,,0.0,DAL,,,,0.0,@NYJ,,0.71,,,Dak PrescottQB - DAL
,231.46,0.18,1.59,,,,,,0.0,0.12,,15.71,,,,,,5,,0.0,0.0,0.0,,11.5,,,C.J. Stroud,QB,,0.0,HOU,,,,0.0,@BAL,,0.71,,,C.J. StroudQB - HOU
,174.52,0.29,0.94,,,,,,0.0,0.38,,15.61,,,,,,5,,0.0,0.0,0.0,,44.71,,,Justin Fields,QB,,0.0,NYJ,,,,0.0,DAL,,0.65,,,Justin FieldsQB - NYJView News
,244.46,0.17,1.62,,,,,,0.0,0.06,,15.36,,,,,,5,,0.0,0.0,0.0,,3.66,,,Jared Goff,QB,,0.0,DET,,,,0.0,@CIN,,0.64,,,Jared GoffQB - DET
,198.41,0.22,1.21,,,,,,0.0,0.25,,14.75,,,,,,5,,0.06,0.0,0.0,,18.7,,,Bryce Young,QB,,0.0,CAR,,,,0.0,MIA,,0.66,,,Bryce YoungQB - CAR
,198.63,0.24,1.18,,,,,,0.0,0.18,,14.29,,,,,,5,,0.06,0.0,0.0,,23.03,,,Cam Ward,QB,,0.0,TEN,,,,0.0,@ARI,,0.82,,,Cam WardQB - TEN
,230.76,0.17,1.51,,,,,,0.0,0.05,,14.28,,,,,,5,,0.0,0.0,0.0,,4.5,,,Tua Tagovailoa,QB,,0.0,MIA,,,,0.0,@CAR,,0.7,,,Tua TagovailoaQB - MIA
,229.94,0.12,1.53,,,,,,0.0,0.06,,14.2,,,,,,5,,0.0,0.0,0.0,,2.22,,,Matthew Stafford,QB,,0.0,LARQ,,,,0.0,SF,,0.73,,,Matthew StaffordQB - LARQView News
,215.83,0.18,1.29,,,,,,0.0,0.12,,13.81,,,,,,5,,0.0,0.0,0.0,,11.8,,,Geno Smith,QB,,0.0,LV,,,,0.0,@IND,,0.76,,,Geno SmithQB - LVView News
,216.46,0.18,1.3,,,,,,0.0,0.12,,13.75,,,,,,5,,0.0,0.0,0.0,,11.73,,,Sam Darnold,QB,,0.0,SEA,,,,0.0,TB,,0.82,,,Sam DarnoldQB - SEA
,212.22,0.16,1.16,,,,,,0.0,0.11,,13.37,,,,,,5,,0.0,0.0,0.0,,10.64,,,Russell Wilson,QB,,0.0,NYG,,,,0.0,@NO,,0.58,,,Russell WilsonQB - NYGView News
,212.22,0.16,1.16,,,,,,0.0,0.11,,13.37,,,,,,5,,0.0,0.0,0.0,,10.64,,,Russell Wilson,QB,,0.0,NYG,,,,0.0,@NO,,0.58,,,Russell WilsonQB - NYGView News
,232.45,0.31,1.28,,,,,,0.0,0.06,,12.85,,,,,,5,,0.0,0.0,0.0,,4.16,,,Joe Flacco,QB,,0.0,CLE,,,,0.0,MIN,,0.86,,,Joe FlaccoQB - CLEView News
,95.23,0.11,0.56,,,,,,0.0,0.23,,9.31,,,,,,5,,0.06,0.0,0.0,,25.2,,,Anthony Richardson,QB,,0.0,IND,,,,0.0,LV,,0.39,,,Anthony RichardsonQB - IND
,102.71,0.13,0.55,,,,,,0.0,0.14,,7.44,,,,,,5,,0.04,0.0,0.0,,12.27,,,Tyler Shough,QB,,0.0,NO,,,,0.0,NYG,,0.46,,,Tyler ShoughQB - NO
,107.98,0.18,0.57,,,,,,0.0,0.11,,7.27,,,,,,5,,0.0,0.0,0.0,,12.5,,,Daniel Jones,QB,,0.0,IND,,,,0.0,LV,,0.44,,,Daniel JonesQB - IND
,101.39,0.13,0.51,,,,,,0.0,0.14,,7.09,,,,,,5,,0.0,0.0,0.0,,11.72,,,Spencer Rattler,QB,,0.0,NO,,,,0.0,NYG,,0.38,,,Spencer RattlerQB - NO
,1.97,0.01,0.01,,,,,,0.0,0.03,,0.52,,,,,,5,,0.0,0.0,0.0,,2.63,,,Jalen Milroe,QB,,0.0,SEA,,,,0.0,TB,,0.01,,,Jalen MilroeQB - SEA
,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,5,,0.0,0.0,0.0,,0.0,,,Brandon Allen,QB,,0.0,TEN,,,,0.0,@ARI,,0.0,,,Brandon AllenQB - TEN
,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,5,,0.0,0.0,0.0,,0.0,,,Kyle Allen,QB,,0.0,DET,,,,0.0,@CIN,,0.0,,,Kyle AllenQB - DETView News
,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,5,,0.0,0.0,0.0,,0.0,,,Jason Bean,QB,,0.0,IND,,,,0.0,LV,,0.0,,,Jason BeanQB - IND
,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,5,,0.0,0.0,0.0,,0.0,,,Stetson Bennett,QB,,0.0,LAR,,,,0.0,SF,,0.0,,,Stetson BennettQB - LARView News
,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,5,,0.0,0.0,0.0,,0.0,,,Carter Bradley,QB,,0.0,SF,,,,0.0,@LAR,,0.0,,,Carter BradleyQB - SF
,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,5,,0.0,0.0,0.0,,0.0,,,Teddy Bridgewater,QB,,0.0,TB,,,,0.0,@SEA,,0.0,,,Teddy BridgewaterQB - TBView News
,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,5,,0.0,0.0,0.0,,0.0,,,Jacoby Brissett,QB,,0.0,ARI,,,,0.0,TEN,,0.0,,,Jacoby BrissettQB - ARIView News
,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,5,,0.0,0.0,0.0,,0.0,,,Max Brosmer,QB,,0.0,MIN,,,,0.0,@CLE,,0.0,,,Max BrosmerQB - MINView News
,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,5,,0.0,0.0,0.0,,0.0,,,Jake Browning,QB,,0.0,CIN,,,,0.0,DET,,0.0,,,Jake BrowningQB - CIN
,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,5,,0.0,0.0,0.0,,0.0,,,Shane Buechele,QB,,0.0,BUF,,,,0.0,NE,,0.0,,,Shane BuecheleQB - BUF
,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,5,,0.0,0.0,0.0,,0.0,,,Brady Cook,QB,,0.0,NYJ,,,,0.0,DAL,,0.0,,,Brady CookQB - NYJ
,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,5,,0.0,0.0,0.0,,0.0,,,Andy Dalton,QB,,0.0,CARQ,,,,0.0,MIA,,0.0,,,Andy DaltonQB - CARQ
,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,5,,0.0,0.0,0.0,,0.0,,,Jaxson Dart,QB,,0.0,NYG,,,,0.0,@NO,,0.0,,,Jaxson DartQB - NYGView News
,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,5,,0.0,0.0,0.0,,0.0,,,Tommy DeVito,QB,,0.0,NYG,,,,0.0,@NO,,0.0,,,Tommy DeVitoQB - NYG
,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,5,,0.0,0.0,0.0,,0.0,,,Joshua Dobbs,QB,,0.0,NE,,,,0.0,@BUF,,0.0,,,Joshua DobbsQB - NE
,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,5,,0.0,0.0,0.0,,0.0,,,Sam Ehlinger,QB,,0.0,DEN,,,,0.0,@PHI,,0.0,,,Sam EhlingerQB - DEN
